split,anchor,same,different
train,data/TAMPAR/test/base/id_21_20230523_171817.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/table/id_12_20230523_185356.jpg
train,data/TAMPAR/test/base/id_21_20230523_171817.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg
train,data/TAMPAR/test/base/id_21_20230523_171817.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/stairs/id_29_20230524_104104.jpg
train,data/TAMPAR/test/base/id_21_20230523_171817.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/base/id_13_20230523_172020.jpg
train,data/TAMPAR/test/base/id_21_20230523_171817.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/floor/id_12_20230523_191121.jpg
train,data/TAMPAR/test/base/id_21_20230523_171817.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/cubblestone/id_14_20230524_101948.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/cubblestone/id_14_20230524_101945.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/base/id_20_20230523_172400.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/base/id_29_20230523_171310.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/table/id_12_20230523_185353.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/stairs/id_25_20230524_104637.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/table/id_13_20230523_185304.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/stairs/id_15_20230524_104326.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/base/id_12_20230523_171600.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/floor/id_18_20230524_095854.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/floor/id_19_20230523_191557.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/cubblestone/id_20_20230524_102647.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/stairs/id_29_20230524_104109.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/base/id_23_20230523_172815.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/base/id_19_20230523_172931.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/cubblestone/id_14_20230524_102005.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/table/id_17_20230523_185140.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/base/id_14_20230523_172519.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/base/id_15_20230523_171917.jpg
train,data/TAMPAR/test/base/id_21_20230523_171822.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/base/id_26_20230523_172256.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/base/id_12_20230523_171555.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/base/id_20_20230523_172418.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/carpet/id_01_20230523_155255.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/floor/id_20_20230523_191454.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/base/id_28_20230523_172138.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_29_20230523_185211.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/table/id_19_20230523_190141.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/table/id_20_20230523_185847.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/floor/id_17_20230524_095738.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/stairs/id_16_20230524_104237.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/base/id_20_20230523_172418.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/base/id_29_20230523_171324.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101637.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/floor/id_11_20230523_191321.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/cubblestone/id_26_20230524_102912.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg
train,data/TAMPAR/test/base/id_21_20230523_171837.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/base/id_16_20230523_172056.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/cubblestone/id_17_20230524_102218.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/base/id_25_20230523_172605.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/cubblestone/id_13_20230524_102427.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/stairs/id_19_20230524_103854.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/cubblestone/id_15_20230524_101855.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/cubblestone/id_20_20230524_102636.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/cubblestone/id_20_20230524_102647.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/stairs/id_20_20230524_105151.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/cubblestone/id_29_20230524_101708.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/floor/id_14_20230524_100420.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/stairs/id_19_20230524_103907.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/floor/id_23_20230523_191657.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/stairs/id_15_20230524_104322.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg
train,data/TAMPAR/test/base/id_21_20230523_171840.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/base/id_14_20230523_172529.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/floor/id_25_20230523_191916.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/cubblestone/id_19_20230524_102754.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/stairs/id_12_20230524_103655.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/base/id_28_20230523_172141.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_26_20230523_185025.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/floor/id_11_20230523_191321.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/table/id_25_20230523_185647.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/base/id_20_20230523_172432.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/base/id_23_20230523_172828.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/floor/id_12_20230523_191121.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/base/id_10_20230523_172740.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/base/id_29_20230523_171310.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/base/id_26_20230523_172231.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/floor/id_14_20230524_100408.jpg
train,data/TAMPAR/test/base/id_21_20230523_171843.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/floor/id_10_20230523_192025.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/cubblestone/id_26_20230524_102843.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/base/id_28_20230523_172141.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/floor/id_12_20230523_191108.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_10_20230523_185508.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/cubblestone/id_29_20230524_101722.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/floor/id_19_20230523_191552.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/base/id_13_20230523_172012.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/cubblestone/id_26_20230524_102843.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/floor/id_18_20230524_095906.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/floor/id_18_20230523_191024.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/table/id_29_20230523_185214.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/stairs/id_17_20230524_104032.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/table/id_17_20230523_185157.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/table/id_13_20230523_185300.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102536.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/table/id_25_20230523_185701.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/base/id_10_20230523_172748.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/floor/id_25_20230523_191916.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_12_20230523_185359.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/base/id_11_20230523_171432.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/floor/id_12_20230523_191104.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/carpet/id_03_20230523_155640.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/carpet/id_03_20230523_155646.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/base/id_19_20230523_172935.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/table/id_25_20230523_185701.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/stairs/id_16_20230524_104237.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101627.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/base/id_10_20230523_172759.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/base/id_12_20230523_171555.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/stairs/id_15_20230524_104314.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/table/id_16_20230523_185725.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102501.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/stairs/id_20_20230524_105135.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/table/id_17_20230523_185153.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/base/id_14_20230523_172457.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/floor/id_18_20230524_095854.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/floor/id_14_20230524_100408.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/table/id_29_20230523_185211.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/stairs/id_11_20230524_104429.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/cubblestone/id_25_20230524_102048.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/table/id_18_20230523_185616.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/cubblestone/id_12_20230524_102127.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102553.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/base/id_28_20230523_172205.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/stairs/id_13_20230524_103738.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/table/id_10_20230523_185505.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/base/id_29_20230523_171249.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/cubblestone/id_25_20230524_102040.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/stairs/id_15_20230524_104317.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/base/id_28_20230523_172145.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/floor/id_15_20230523_190745.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/base/id_14_20230523_172519.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/stairs/id_12_20230524_103642.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/table/id_18_20230523_185619.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/table/id_25_20230523_185701.jpg
train,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/base/id_13_20230523_172023.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/carpet/id_05_20230523_155809.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/stairs/id_20_20230524_105151.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/base/id_18_20230523_171728.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102523.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/stairs/id_13_20230524_103730.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/cubblestone/id_29_20230524_101718.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/base/id_19_20230523_172931.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/floor/id_15_20230523_190745.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/base/id_15_20230523_171917.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/stairs/id_29_20230524_104109.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190841.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/base/id_10_20230523_172759.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/base/id_12_20230523_171540.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/carpet/id_04_20230523_155614.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/base/id_17_20230523_171412.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/floor/id_14_20230523_191152.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/base/id_19_20230523_172924.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/stairs/id_21_20230524_104807.jpg,data/TAMPAR/test/base/id_25_20230523_172621.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/table/id_21_20230523_184948.jpg,data/TAMPAR/test/stairs/id_10_20230524_104524.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/table/id_21_20230523_184951.jpg,data/TAMPAR/test/stairs/id_10_20230524_104512.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg,data/TAMPAR/test/table/id_25_20230523_185657.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190846.jpg,data/TAMPAR/test/table/id_21_20230523_185008.jpg,data/TAMPAR/test/cubblestone/id_25_20230524_102040.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/floor/id_21_20230524_100805.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101627.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg,data/TAMPAR/test/stairs/id_25_20230524_104624.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/stairs/id_21_20230524_104748.jpg,data/TAMPAR/test/base/id_23_20230523_172850.jpg
train,data/TAMPAR/test/floor/id_21_20230523_190851.jpg,data/TAMPAR/test/stairs/id_21_20230524_104753.jpg,data/TAMPAR/test/table/id_20_20230523_185903.jpg
